UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title
U0103,SMS,2025-08-04 14:26:36.320514274,185.188.123.143,TimeTracker,Firefox,Windows 10,Finans,Stajyer
U0077,SecurityKey,2025-08-04 14:27:41.924454576,10.224.79.253,Project Tracker,Edge,macOS,Destek,Stajyer
U0031,SMS,2025-08-04 14:40:24.372726700,105.68.78.225,FinanceApp,Chrome,Windows 11,İK,Proje Yöneticisi
U0078,OTP,2025-08-04 14:42:49.148611934,192.168.202.92,FinanceApp,Chrome,Windows 11,Lojistik,Ağ Mühendisi
U0017,SecurityKey,2025-08-04 14:45:40.098049285,199.117.94.167,Sales Dashboard,Chrome,Android,Satış,İş Analisti
U0017,SMS,2025-08-04 14:51:23.520868648,192.168.156.108,Sales Dashboard,Chrome,Android,Satış,İş Analisti
U0017,OTP,2025-08-04 15:13:03.120284954,192.168.78.48,Sales Dashboard,Chrome,Android,Satış,İş Analisti
U0032,Mail,2025-08-04 15:23:38.591894701,172.24.188.215,DataLake UI,Chrome,Windows 10,Hukuk,Operasyon Yöneticisi
U0096,OTP,2025-08-04 15:41:38.127322619,10.8.71.23,Intranet,Chrome,Windows 11,Satış,Çözüm Mimarı
U0129,Push,2025-08-04 16:01:47.130385831,149.40.129.93,DataLake UI,Opera,Ubuntu Linux,Satınalma,Mühendis
U0139,Push,2025-08-04 16:02:39.212504435,172.19.49.135,Inventory,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0030,SMS,2025-08-04 16:14:36.933970562,192.168.234.59,DocManager,Opera,Windows 11,Operasyon,Destek Uzmanı
U0141,Push,2025-08-04 16:17:02.173610509,172.19.231.153,CRM,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0101,Biometric,2025-08-04 17:05:31.760209620,172.29.249.135,Sales Dashboard,Edge,Windows 11,Operasyon,Veri Bilimci
U0080,TOTP,2025-08-04 17:15:46.483627591,192.168.183.226,HR System,Chrome,Windows 10,Ürün,Stajyer
U0087,Push,2025-08-04 17:22:43.280050507,10.39.144.81,Project Tracker,Chrome,Ubuntu Linux,Bilgi İşlem,Analist
U0105,SMS,2025-08-04 17:23:32.815925321,192.168.187.82,Sales Dashboard,Chrome,Windows 11,Bilgi İşlem,Mühendis
U0126,Push,2025-08-04 17:43:12.055209127,172.26.160.123,TimeTracker,Chrome,Windows 10,Satış,Mühendis
U0064,SMS,2025-08-04 18:17:34.364108342,172.22.63.193,Analytics,Opera,Ubuntu Linux,Satınalma,Mühendis
U0129,Push,2025-08-04 18:21:54.458368441,149.40.129.93,DataLake UI,Opera,Ubuntu Linux,Satınalma,Mühendis
U0023,Mail,2025-08-04 18:26:49.901701011,10.37.86.242,DataLake UI,Edge,Windows 11,Destek,Analist
U0127,SMS,2025-08-04 19:16:17.615041552,172.16.234.109,DevOps Portal,Chrome,Windows 10,Hukuk,Uzman
U0083,SMS,2025-08-04 19:58:38.123873057,192.168.209.49,Analytics,Chrome,Android,İK,Ürün Yöneticisi
U0087,OTP,2025-08-04 20:00:34.636425371,10.116.255.98,FinanceApp,Chrome,Ubuntu Linux,Bilgi İşlem,Analist
U0116,Push,2025-08-04 20:14:21.131224899,192.168.149.92,Analytics,Chrome,iOS,Bilgi İşlem,Güvenlik Uzmanı
U0068,SMS,2025-08-04 20:25:14.030027818,172.19.49.135,HR System,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0083,SMS,2025-08-04 20:27:20.323422558,192.168.70.122,Analytics,Chrome,Android,İK,Ürün Yöneticisi
U0067,Mail,2025-08-04 20:55:26.487253669,172.22.49.62,Inventory,Firefox,iOS,Destek,Sistem Yöneticisi
U0066,SMS,2025-08-04 21:55:17.080342277,31.217.1.87,DevOps Portal,Chrome,Windows 10,Destek,Veri Mühendisi
U0101,Biometric,2025-08-04 22:01:46.959048683,172.29.249.135,Sales Dashboard,Edge,Windows 11,Operasyon,Veri Bilimci
U0119,Mail,2025-08-04 22:22:06.717537461,39.187.57.161,Inventory,Chrome,Android,Destek,Ağ Mühendisi
U0067,Mail,2025-08-04 22:31:06.402227447,172.22.49.62,HR System,Firefox,Windows 11,Destek,Sistem Yöneticisi
U0103,SMS,2025-08-04 22:36:24.048416384,185.188.123.143,TimeTracker,Firefox,Windows 10,Finans,Stajyer
U0065,Push,2025-08-04 23:11:47.970534510,10.142.7.64,Analytics,Firefox,Windows 11,Hukuk,Çözüm Mimarı
U0101,Biometric,2025-08-05 00:10:28.095218152,172.29.249.135,Sales Dashboard,Edge,Windows 11,Operasyon,Veri Bilimci
U0007,SMS,2025-08-05 00:31:28.940415885,172.31.130.84,Analytics,Opera,Windows 10,İK,Ürün Sahibi
U0058,Push,2025-08-05 00:56:02.573403299,109.123.51.120,DocManager,Edge,Windows 11,Bilgi İşlem,Kıdemli Uzman
U0124,SMS,2025-08-05 01:03:19.135259120,192.168.138.1,CRM,Chrome,Windows 10,Hukuk,Operasyon Yöneticisi
U0117,Push,2025-08-05 01:33:25.664817399,192.168.79.245,Analytics,Chrome,Windows 10,Satış,Mühendis
U0090,OTP,2025-08-05 02:15:01.689299065,10.187.104.205,Inventory,Safari,Windows 10,Bilgi İşlem,Ağ Mühendisi
U0135,TOTP,2025-08-05 02:18:53.072338978,192.168.154.225,TimeTracker,Opera,macOS,Hukuk,Satış Temsilcisi
U0120,SMS,2025-08-05 03:04:27.827230051,172.27.31.70,Project Tracker,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0102,SMS,2025-08-05 03:05:33.729654202,10.180.62.145,FinanceApp,Chrome,Windows 10,Destek,Veri Mühendisi
U0111,Mail,2025-08-05 05:12:29.874626388,198.131.134.77,DataLake UI,Opera,Windows 10,İK,Ürün Sahibi
U0123,SMS,2025-08-05 05:34:38.440077947,22.196.196.97,Project Tracker,Firefox,macOS,Finans,Stajyer
U0007,SMS,2025-08-05 05:39:37.789219681,172.25.76.68,Inventory,Opera,Windows 10,İK,Ürün Sahibi
U0107,OTP,2025-08-05 06:10:12.211697994,192.168.149.101,TimeTracker,Chrome,Ubuntu Linux,Ürün,Satış Müdürü
U0120,SMS,2025-08-05 06:12:19.118828329,172.27.31.70,Project Tracker,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0112,SMS,2025-08-05 06:34:41.853441907,61.186.99.7,Inventory,Safari,Windows 10,Bilgi İşlem,Ağ Mühendisi
U0117,Push,2025-08-05 07:38:00.881391344,192.168.79.245,Analytics,Chrome,Windows 10,Satış,Mühendis
U0079,TOTP,2025-08-05 07:38:51.994110340,172.23.22.231,HelpDesk,Chrome,iOS,Destek,İş Analisti
U0040,SMS,2025-08-05 07:40:19.043971277,10.107.229.18,HelpDesk,Chrome,Windows 11,İK,Operasyon Yöneticisi
U0061,SMS,2025-08-05 07:42:28.823881942,10.246.2.199,CRM,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0073,OTP,2025-08-05 07:50:31.505899905,172.24.42.196,HR System,Chrome,Windows 10,İK,Uzman
U0032,OTP,2025-08-05 07:54:46.221186593,172.23.118.157,DataLake UI,Chrome,Windows 10,Hukuk,Operasyon Yöneticisi
U0084,TOTP,2025-08-05 08:02:35.893339908,10.226.97.60,Analytics,Chrome,Windows 11,Ürün,Destek Uzmanı
U0032,OTP,2025-08-05 08:07:30.668965388,192.168.138.1,DataLake UI,Chrome,Windows 10,Hukuk,Operasyon Yöneticisi
U0041,SMS,2025-08-05 08:19:26.309294888,107.151.64.40,DevOps Portal,Chrome,Windows 11,Hukuk,Uzman
U0032,Mail,2025-08-05 08:19:34.637639719,172.23.118.157,DataLake UI,Chrome,Windows 10,Hukuk,Operasyon Yöneticisi
U0076,SMS,2025-08-05 08:26:38.068105719,192.168.66.104,Intranet,Chrome,Windows 10,Satış,Güvenlik Uzmanı
U0051,Mail,2025-08-05 08:33:11.298408009,165.14.187.219,Project Tracker,Edge,macOS,Pazarlama,Kıdemli Uzman
U0078,SecurityKey,2025-08-05 08:43:50.165981788,192.168.202.92,HR System,Chrome,Windows 11,Lojistik,Ağ Mühendisi
U0084,SMS,2025-08-05 08:44:14.300930763,172.24.193.59,Analytics,Chrome,Windows 11,Ürün,Destek Uzmanı
U0050,OTP,2025-08-05 08:44:22.862464403,172.20.186.52,Inventory,Edge,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0041,OTP,2025-08-05 08:46:55.246658830,172.16.234.109,DevOps Portal,Chrome,Windows 11,Hukuk,Uzman
U0006,OTP,2025-08-05 08:47:58.956870516,10.163.225.68,Intranet,Chrome,Windows 10,Destek,Ürün Yöneticisi
U0077,SecurityKey,2025-08-05 08:53:41.839823093,10.224.79.253,Project Tracker,Edge,macOS,Destek,Stajyer
U0037,Push,2025-08-05 08:59:28.729202499,172.23.156.93,FinanceApp,Chrome,Windows 11,Pazarlama,Çözüm Mimarı
U0003,SMS,2025-08-05 09:03:51.497052789,192.168.181.113,HelpDesk,Chrome,Android,Destek,Ağ Mühendisi
U0006,Push,2025-08-05 09:12:48.478667269,192.168.229.74,Intranet,Chrome,Windows 10,Destek,Ürün Yöneticisi
U0007,Mail,2025-08-05 09:14:18.798067291,172.31.130.84,Inventory,Opera,Windows 10,İK,Ürün Sahibi
U0006,Push,2025-08-05 09:17:05.344753658,192.168.229.74,Intranet,Chrome,Windows 11,Destek,Ürün Yöneticisi
U0032,OTP,2025-08-05 09:22:09.998285065,62.207.151.210,CRM,Chrome,Windows 10,Hukuk,Operasyon Yöneticisi
U0068,Push,2025-08-05 09:30:13.842550559,172.19.49.135,HelpDesk,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0033,SMS,2025-08-05 09:31:22.606945389,10.66.93.104,DevOps Portal,Opera,Android,Finans,Satış Müdürü
U0052,EmailLink,2025-08-05 09:45:39.584986899,10.142.246.121,Inventory,Chrome,Windows 11,Satış,Ürün Yöneticisi
U0084,SMS,2025-08-05 09:47:49.305670689,10.226.97.60,HR System,Chrome,Windows 11,Ürün,Destek Uzmanı
U0078,SecurityKey,2025-08-05 09:53:23.009822425,192.168.202.92,HR System,Chrome,Windows 11,Lojistik,Ağ Mühendisi
U0033,SMS,2025-08-05 09:54:15.549788402,87.155.168.184,DevOps Portal,Opera,Windows 11,Finans,Satış Müdürü
U0023,OTP,2025-08-05 10:00:13.585961208,10.37.86.242,TimeTracker,Edge,Windows 10,Destek,Analist
U0041,OTP,2025-08-05 10:04:55.851680182,172.16.234.109,DevOps Portal,Chrome,Windows 11,Hukuk,Uzman
U0011,OTP,2025-08-05 10:06:08.237821288,10.79.49.183,Analytics,Chrome,iOS,İK,Analist
U0040,SMS,2025-08-05 10:09:47.479610223,10.107.229.18,HelpDesk,Chrome,Windows 11,İK,Operasyon Yöneticisi
U0044,Biometric,2025-08-05 10:30:19.086869459,192.168.210.66,HelpDesk,Chrome,Windows 10,Satış,Ürün Yöneticisi
U0053,TOTP,2025-08-05 10:34:57.938070262,172.19.96.217,DataLake UI,Chrome,Android,Satınalma,Satış Müdürü
U0081,SMS,2025-08-05 10:35:31.714441968,192.168.57.169,TimeTracker,Chrome,macOS,Operasyon,Satış Temsilcisi
U0123,SMS,2025-08-05 10:39:27.477101025,22.196.196.97,Project Tracker,Firefox,macOS,Finans,Stajyer
U0053,Push,2025-08-05 10:42:20.817714579,192.168.22.133,DevOps Portal,Chrome,Android,Satınalma,Satış Müdürü
U0081,OTP,2025-08-05 10:44:49.251922166,189.94.47.42,TimeTracker,Chrome,macOS,Operasyon,Satış Temsilcisi
U0055,SecurityKey,2025-08-05 10:46:29.244913132,172.19.202.240,DevOps Portal,Firefox,macOS,Finans,Stajyer
U0129,Push,2025-08-05 10:50:15.437835092,149.40.129.93,DataLake UI,Opera,Ubuntu Linux,Satınalma,Mühendis
U0075,TOTP,2025-08-05 11:06:00.048115108,192.168.149.92,DocManager,Chrome,Android,Bilgi İşlem,Güvenlik Uzmanı
U0042,Biometric,2025-08-05 11:07:35.588415561,10.134.48.132,HelpDesk,Chrome,Windows 10,Finans,Çözüm Mimarı
U0052,EmailLink,2025-08-05 11:08:25.757027015,10.66.73.204,Inventory,Chrome,Windows 11,Satış,Ürün Yöneticisi
U0112,SMS,2025-08-05 11:12:22.517649349,61.186.99.7,Inventory,Safari,Windows 10,Bilgi İşlem,Ağ Mühendisi
U0083,SMS,2025-08-05 11:25:25.335702182,192.168.70.122,Inventory,Chrome,Android,İK,Ürün Yöneticisi
U0013,Push,2025-08-05 11:26:15.344410684,172.21.215.224,HR System,Edge,Android,Satınalma,Test Uzmanı
U0088,Push,2025-08-05 11:37:21.546863008,192.168.135.7,DataLake UI,Chrome,Windows 11,Ar-Ge,Yazılım Geliştirici
U0021,SMS,2025-08-05 11:44:39.310078885,172.23.247.6,CRM,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0055,Push,2025-08-05 12:00:43.765499091,192.168.210.16,DevOps Portal,Chrome,macOS,Finans,Stajyer
U0002,SMS,2025-08-05 12:00:53.713183178,106.43.8.225,Inventory,Chrome,Windows 11,Operasyon,Yazılım Geliştirici
U0019,OTP,2025-08-05 12:10:36.911718297,192.168.94.79,Sales Dashboard,Opera,macOS,Hukuk,Satış Temsilcisi
U0065,TOTP,2025-08-05 12:11:49.166063265,10.88.78.58,Analytics,Firefox,Windows 11,Hukuk,Çözüm Mimarı
U0089,Push,2025-08-05 12:12:40.953364995,125.104.43.72,DocManager,Chrome,macOS,Operasyon,Bulut Mühendisi
U0100,Push,2025-08-05 12:23:55.036571117,10.116.255.98,Project Tracker,Chrome,Ubuntu Linux,Bilgi İşlem,Analist
U0024,TOTP,2025-08-05 12:25:23.694157065,172.31.139.37,Analytics,Brave,Android,Pazarlama,Satış Müdürü
U0097,SMS,2025-08-05 12:43:25.345346291,112.140.218.40,Analytics,Chrome,Windows 11,Muhasebe,Güvenlik Uzmanı
U0105,SMS,2025-08-05 12:51:23.815535175,192.168.187.82,Sales Dashboard,Chrome,Windows 11,Bilgi İşlem,Mühendis
U0071,Biometric,2025-08-05 13:14:56.505740449,10.183.156.37,CRM,Chrome,Windows 10,Pazarlama,Scrum Master
U0122,OTP,2025-08-05 13:30:36.172862638,172.24.42.196,CRM,Chrome,Windows 10,İK,Uzman
U0128,TOTP,2025-08-05 14:10:40.989009734,10.183.156.37,TimeTracker,Chrome,Windows 10,Pazarlama,Scrum Master
U0035,TOTP,2025-08-05 14:28:00.352832152,192.168.246.123,DevOps Portal,Chrome,Windows 11,Satınalma,Veri Bilimci
U0027,OTP,2025-08-05 14:30:06.140887626,192.168.211.44,DevOps Portal,Edge,Windows 11,Satınalma,Kıdemli Yazılım Geliştirici
U0135,TOTP,2025-08-05 15:16:26.137530043,192.168.154.225,TimeTracker,Opera,macOS,Hukuk,Satış Temsilcisi
U0080,EmailLink,2025-08-05 16:24:42.174371530,192.168.183.226,TimeTracker,Chrome,Windows 10,Ürün,Stajyer
U0055,SMS,2025-08-05 16:45:31.972835253,192.168.210.16,DevOps Portal,Firefox,macOS,Finans,Stajyer
U0040,OTP,2025-08-05 17:11:46.776425907,10.107.229.18,HelpDesk,Chrome,macOS,İK,Operasyon Yöneticisi
U0084,TOTP,2025-08-05 17:47:18.378162292,172.24.193.59,HR System,Chrome,Windows 11,Ürün,Destek Uzmanı
U0127,SMS,2025-08-05 18:32:11.107490293,172.16.234.109,DevOps Portal,Chrome,Windows 10,Hukuk,Uzman
U0061,SMS,2025-08-05 18:33:16.629337590,10.246.2.199,CRM,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0081,SMS,2025-08-05 18:39:08.262424206,192.168.48.40,TimeTracker,Firefox,macOS,Operasyon,Satış Temsilcisi
U0122,OTP,2025-08-05 18:41:26.242754325,172.24.42.196,CRM,Chrome,Windows 10,İK,Uzman
U0066,SMS,2025-08-05 19:02:38.010064737,10.8.254.236,DevOps Portal,Chrome,Windows 10,Destek,Veri Mühendisi
U0116,Push,2025-08-05 19:12:09.631944645,192.168.149.92,Analytics,Chrome,iOS,Bilgi İşlem,Güvenlik Uzmanı
U0129,Push,2025-08-05 19:13:02.130595157,149.40.129.93,DataLake UI,Opera,Ubuntu Linux,Satınalma,Mühendis
U0096,OTP,2025-08-05 19:52:25.322848902,10.8.71.23,Intranet,Chrome,Windows 11,Satış,Çözüm Mimarı
U0026,OTP,2025-08-05 19:57:17.098650099,10.218.103.129,Inventory,Chrome,Windows 10,İK,Satış Müdürü
U0074,Push,2025-08-05 20:01:30.795539603,172.22.52.124,CRM,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0141,Push,2025-08-05 20:41:44.949501711,172.19.231.153,CRM,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0057,SMS,2025-08-05 20:47:20.391792269,10.239.30.74,HelpDesk,Chrome,Windows 11,Ürün,Ürün Sahibi
U0083,SMS,2025-08-05 21:07:01.057381325,192.168.70.122,Inventory,Chrome,Android,İK,Ürün Yöneticisi
U0131,TOTP,2025-08-05 21:25:47.792292709,131.39.5.183,FinanceApp,Chrome,macOS,İK,Veri Mühendisi
U0016,SMS,2025-08-05 21:32:03.867047938,172.27.5.150,FinanceApp,Chrome,Windows 10,Ar-Ge,Bulut Mühendisi
U0101,Biometric,2025-08-05 21:35:45.834410095,172.29.249.135,Sales Dashboard,Edge,Windows 11,Operasyon,Veri Bilimci
U0125,OTP,2025-08-05 22:51:59.411232505,10.31.139.32,Project Tracker,Chrome,macOS,Pazarlama,Kıdemli Uzman
U0102,SMS,2025-08-06 00:14:24.867888305,10.180.62.145,FinanceApp,Chrome,Windows 10,Destek,Veri Mühendisi
U0035,TOTP,2025-08-06 00:36:06.415509236,192.168.246.123,DevOps Portal,Safari,Windows 11,Satınalma,Veri Bilimci
U0111,Mail,2025-08-06 00:38:33.493614833,198.131.134.77,DataLake UI,Opera,Windows 10,İK,Ürün Sahibi
U0109,TOTP,2025-08-06 01:02:11.743114526,192.168.149.188,CRM,Firefox,Windows 11,Lojistik,Sistem Yöneticisi
U0041,SMS,2025-08-06 01:06:13.866220433,172.16.234.109,DevOps Portal,Chrome,Windows 11,Hukuk,Uzman
U0021,TOTP,2025-08-06 01:10:16.513994602,192.168.178.122,TimeTracker,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0021,SMS,2025-08-06 01:20:46.338540027,192.168.178.122,TimeTracker,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0117,Push,2025-08-06 01:31:26.496581697,192.168.79.245,Analytics,Chrome,Windows 10,Satış,Mühendis
U0135,TOTP,2025-08-06 01:56:52.682310152,192.168.154.225,TimeTracker,Opera,macOS,Hukuk,Satış Temsilcisi
U0021,TOTP,2025-08-06 02:08:44.689676879,50.132.8.157,TimeTracker,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0021,Push,2025-08-06 02:37:06.221627635,192.168.178.122,TimeTracker,Chrome,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0016,SMS,2025-08-06 02:38:13.778808609,172.16.44.10,Sales Dashboard,Chrome,Windows 10,Ar-Ge,Bulut Mühendisi
U0111,Mail,2025-08-06 03:25:35.335676860,198.131.134.77,DataLake UI,Opera,Windows 10,İK,Ürün Sahibi
U0085,Push,2025-08-06 03:59:11.547321055,172.25.25.34,DevOps Portal,Chrome,iOS,Bilgi İşlem,Takım Lideri
U0119,Mail,2025-08-06 04:12:38.494538641,39.187.57.161,Inventory,Chrome,Android,Destek,Ağ Mühendisi
U0094,SMS,2025-08-06 04:15:17.135889041,49.13.243.75,Analytics,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0085,TOTP,2025-08-06 04:18:17.614036179,172.25.25.34,DevOps Portal,Chrome,iOS,Bilgi İşlem,Takım Lideri
U0084,TOTP,2025-08-06 04:40:02.612600881,10.226.97.60,FinanceApp,Chrome,Windows 11,Ürün,Destek Uzmanı
U0096,OTP,2025-08-06 04:42:10.368711298,10.8.71.23,Intranet,Chrome,Windows 11,Satış,Çözüm Mimarı
U0085,Mail,2025-08-06 05:10:23.116631286,192.168.134.221,DevOps Portal,Chrome,iOS,Bilgi İşlem,Takım Lideri
U0085,SMS,2025-08-06 05:36:37.230234603,192.168.134.221,DevOps Portal,Chrome,iOS,Bilgi İşlem,Takım Lideri
U0042,Biometric,2025-08-06 05:46:45.031681240,221.232.129.57,Project Tracker,Chrome,Windows 10,Finans,Çözüm Mimarı
U0129,Push,2025-08-06 05:57:43.851009699,149.40.129.93,DataLake UI,Opera,Ubuntu Linux,Satınalma,Mühendis
U0042,OTP,2025-08-06 06:19:34.927033760,10.250.224.183,Project Tracker,Chrome,Windows 10,Finans,Çözüm Mimarı
U0047,Biometric,2025-08-06 06:55:08.532679362,172.20.194.30,Project Tracker,Chrome,Windows 11,Finans,BT Denetçisi
U0118,SMS,2025-08-06 07:28:58.799965021,192.168.178.122,CRM,Edge,macOS,Ürün,Kıdemli Yazılım Geliştirici
U0015,SMS,2025-08-06 07:36:01.791482170,76.64.132.26,DevOps Portal,Chrome,Windows 10,Pazarlama,Scrum Master
U0016,SMS,2025-08-06 07:42:46.365171309,192.168.128.211,Sales Dashboard,Chrome,Windows 10,Ar-Ge,Bulut Mühendisi
U0006,SecurityKey,2025-08-06 07:47:15.916153804,192.168.229.74,DocManager,Chrome,Windows 10,Destek,Ürün Yöneticisi
U0026,SMS,2025-08-06 07:48:09.417555827,10.226.195.125,Inventory,Chrome,Windows 10,İK,Satış Müdürü
U0067,Mail,2025-08-06 07:49:56.581487550,192.168.210.226,Sales Dashboard,Firefox,Windows 11,Destek,Sistem Yöneticisi
U0103,SMS,2025-08-06 07:50:20.219226310,185.188.123.143,TimeTracker,Firefox,Windows 10,Finans,Stajyer
U0019,OTP,2025-08-06 07:55:35.475814296,192.168.94.79,Sales Dashboard,Opera,macOS,Hukuk,Satış Temsilcisi
U0047,SMS,2025-08-06 07:56:04.113059501,87.240.229.243,Project Tracker,Chrome,Windows 11,Finans,BT Denetçisi
U0057,Mail,2025-08-06 08:07:23.023683112,172.24.129.239,Sales Dashboard,Chrome,Windows 11,Ürün,Ürün Sahibi
U0091,Push,2025-08-06 08:28:52.108726835,192.168.2.223,Intranet,Chrome,Windows 11,Lojistik,Sistem Yöneticisi
U0061,SMS,2025-08-06 08:31:20.414950172,192.168.59.233,DataLake UI,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0030,Push,2025-08-06 08:43:47.469078552,10.245.34.81,HelpDesk,Chrome,Windows 11,Operasyon,Destek Uzmanı
U0056,SecurityKey,2025-08-06 08:44:24.433433942,172.24.32.40,DocManager,Chrome,iOS,Operasyon,Ağ Mühendisi
U0031,TOTP,2025-08-06 08:59:21.024913166,10.31.112.50,HelpDesk,Chrome,Windows 11,İK,Proje Yöneticisi
U0061,Mail,2025-08-06 09:07:21.908989753,192.168.59.233,DataLake UI,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0077,TOTP,2025-08-06 09:08:09.959697127,10.15.139.202,DataLake UI,Edge,Windows 11,Destek,Stajyer
U0019,OTP,2025-08-06 09:17:22.264816421,192.168.94.79,Sales Dashboard,Opera,macOS,Hukuk,Satış Temsilcisi
U0074,Mail,2025-08-06 09:22:32.874974061,172.19.231.153,CRM,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0044,Biometric,2025-08-06 09:26:25.913842715,123.219.51.227,TimeTracker,Chrome,Windows 10,Satış,Ürün Yöneticisi
U0023,Mail,2025-08-06 09:32:47.690546010,10.37.86.242,TimeTracker,Edge,Windows Server,Destek,Analist
U0015,SMS,2025-08-06 09:40:45.935860113,76.64.132.26,DevOps Portal,Chrome,Windows 10,Pazarlama,Scrum Master
U0006,OTP,2025-08-06 09:53:46.677175310,192.168.229.74,DocManager,Chrome,Windows 10,Destek,Ürün Yöneticisi
U0064,OTP,2025-08-06 09:56:47.515283546,172.22.63.193,FinanceApp,Opera,Ubuntu Linux,Satınalma,Mühendis
U0077,Push,2025-08-06 10:08:02.012002743,10.15.139.202,DataLake UI,Edge,macOS,Destek,Stajyer
U0017,SecurityKey,2025-08-06 10:16:24.602707481,10.93.49.62,DocManager,Chrome,Android,Satış,İş Analisti
U0109,TOTP,2025-08-06 10:24:32.909242617,192.168.149.188,CRM,Firefox,Windows 11,Lojistik,Sistem Yöneticisi
U0061,SMS,2025-08-06 10:26:01.345822250,192.168.59.233,DataLake UI,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0058,Push,2025-08-06 10:28:21.850530486,10.139.97.38,FinanceApp,Chrome,Windows 11,Bilgi İşlem,Kıdemli Uzman
U0021,SMS,2025-08-06 10:32:07.881518181,172.23.247.6,CRM,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0067,Mail,2025-08-06 10:32:44.649782877,172.22.49.62,Sales Dashboard,Chrome,Windows 11,Destek,Sistem Yöneticisi
U0084,SMS,2025-08-06 10:37:04.135655315,172.24.193.59,Analytics,Chrome,Windows 11,Ürün,Destek Uzmanı
U0071,OTP,2025-08-06 10:41:02.852870678,10.183.156.37,Analytics,Chrome,Windows 10,Pazarlama,Scrum Master
U0036,OTP,2025-08-06 10:41:52.787462106,172.31.214.227,HR System,Firefox,Windows 11,Destek,Test Uzmanı
U0084,SMS,2025-08-06 10:48:33.927498876,10.226.97.60,Analytics,Chrome,Android,Ürün,Destek Uzmanı
U0080,TOTP,2025-08-06 10:55:30.109312095,172.20.158.104,Analytics,Chrome,Windows 10,Ürün,Stajyer
U0037,Push,2025-08-06 11:02:31.419889680,172.23.156.93,Sales Dashboard,Chrome,Windows 11,Pazarlama,Çözüm Mimarı
U0026,SMS,2025-08-06 11:11:06.701790991,147.222.26.8,Inventory,Chrome,Windows 10,İK,Satış Müdürü
U0038,SecurityKey,2025-08-06 11:13:10.789173279,192.168.103.59,Analytics,Chrome,Windows 10,Muhasebe,Güvenlik Uzmanı
U0040,SMS,2025-08-06 11:19:08.121882693,111.210.231.5,Sales Dashboard,Chrome,Windows 11,İK,Operasyon Yöneticisi
U0026,OTP,2025-08-06 11:20:52.361418808,10.226.195.125,Inventory,Chrome,Windows 10,İK,Satış Müdürü
U0024,TOTP,2025-08-06 11:22:38.355261947,10.160.99.150,Project Tracker,Chrome,Android,Pazarlama,Satış Müdürü
U0055,SecurityKey,2025-08-06 11:23:36.157790161,192.168.210.16,HR System,Firefox,macOS,Finans,Stajyer
U0090,SMS,2025-08-06 11:24:09.358450016,172.29.75.251,Intranet,Safari,Windows 10,Bilgi İşlem,Ağ Mühendisi
U0058,TOTP,2025-08-06 11:25:29.326135413,10.139.97.38,FinanceApp,Chrome,Windows 11,Bilgi İşlem,Kıdemli Uzman
U0071,OTP,2025-08-06 11:38:34.404872570,192.168.196.198,HelpDesk,Chrome,Windows 10,Pazarlama,Scrum Master
U0083,SMS,2025-08-06 11:38:52.013380402,192.168.70.122,DocManager,Chrome,Android,İK,Ürün Yöneticisi
U0101,Biometric,2025-08-06 11:39:36.208397536,172.29.249.135,Sales Dashboard,Edge,Windows 11,Operasyon,Veri Bilimci
U0099,Mail,2025-08-06 11:42:44.725759918,10.239.30.74,DataLake UI,Chrome,Windows 11,Ürün,Ürün Sahibi
U0083,SMS,2025-08-06 11:42:46.948630297,192.168.209.49,DocManager,Chrome,Android,İK,Ürün Yöneticisi
U0063,TOTP,2025-08-06 11:43:19.918528741,172.31.238.107,HelpDesk,Chrome,iOS,Ürün,Analist
U0024,TOTP,2025-08-06 11:43:20.183643161,172.31.139.37,DevOps Portal,Chrome,Android,Pazarlama,Satış Müdürü
U0082,Push,2025-08-06 11:45:55.911906460,10.129.12.218,FinanceApp,Chrome,Windows 11,Lojistik,Test Uzmanı
